Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7987,BLK-2025-103916,08/02/2025,08/02/2025,Express (30-60 min),CUST-10219,Vihaan Iyer,Working Professional,India,Mumbai,Maharashtra,148352,West,PET-PE-51825,Pet Care,Pet Food & Accessories,Pedigree Adult Dog Food 1.2kg,4050.24,3,0.1,107.38
7988,BLK-2024-103917,06/17/2024,06/18/2024,Scheduled Slot,CUST-11069,Amit Nair,Regular Household,India,New Delhi,Delhi,357068,North,FRU-FR-47882,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,315.23,1,0.05,-14.75
7989,BLK-2023-103918,03/30/2023,03/30/2023,Instant (10-15 min),CUST-11601,Mohammed Gupta,Regular Household,India,Chennai,Tamil Nadu,160347,South,FRU-FR-52083,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,508.61,3,0.3,-87.01
7990,BLK-2023-103918,03/30/2023,03/30/2023,Instant (10-15 min),CUST-11601,Mohammed Gupta,Regular Household,India,Chennai,Tamil Nadu,166840,South,GRO-AT-74404,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,443.23,1,0.15,-38.71
7991,BLK-2023-103918,03/30/2023,03/30/2023,Instant (10-15 min),CUST-11601,Mohammed Gupta,Regular Household,India,Chennai,Tamil Nadu,220903,South,FRU-FR-21710,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,574.11,2,0.2,-111.87
7992,BLK-2023-103919,03/06/2023,03/06/2023,Scheduled Slot,CUST-10946,Aryan Malhotra,Bulk/Office Buyer,India,Noida,Delhi,314124,North,FRU-FR-40806,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,680.07,4,0.1,-35.07
7993,BLK-2023-103920,03/17/2023,03/17/2023,Express (30-60 min),CUST-11623,Mohammed Verma,Regular Household,India,Mumbai,Maharashtra,501314,West,GRO-AT-46546,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,322.59,1,0.05,4.21
7994,BLK-2023-103920,03/17/2023,03/17/2023,Express (30-60 min),CUST-11623,Mohammed Verma,Regular Household,India,Mumbai,Maharashtra,346818,West,GRO-AT-15960,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,2145.48,5,0.0,210.15
7995,BLK-2023-103920,03/17/2023,03/17/2023,Express (30-60 min),CUST-11623,Mohammed Verma,Regular Household,India,Mumbai,Maharashtra,423995,West,HOM-CL-42533,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,2575.82,5,0.15,-115.72
7996,BLK-2023-103921,03/10/2023,03/10/2023,Scheduled Slot,CUST-11222,Rajesh Banerjee,Working Professional,India,Nagpur,Maharashtra,427472,West,PER-OR-29137,Personal Care,Oral & Bath Care,Colgate Strong Teeth 200g,316.12,1,0.15,10.21
7997,BLK-2023-103921,03/10/2023,03/10/2023,Scheduled Slot,CUST-11222,Rajesh Banerjee,Working Professional,India,Nagpur,Maharashtra,246079,West,HOM-CL-24384,Home & Cleaning,Cleaning Supplies,Harpic Toilet Cleaner 1L,437.88,1,0.05,59.98
7998,BLK-2023-103921,03/10/2023,03/10/2023,Scheduled Slot,CUST-11222,Rajesh Banerjee,Working Professional,India,Nagpur,Maharashtra,187782,West,PER-SK-78505,Personal Care,Skin & Hair Care,Nivea Body Lotion 200ml,525.6,1,0.0,155.06
7999,BLK-2025-103922,10/29/2025,10/29/2025,Scheduled Slot,CUST-10889,Diya Chopra,Regular Household,India,Ahmedabad,Gujarat,238733,West,GRO-AT-40995,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,748.39,2,0.0,65.82
8000,BLK-2025-103922,10/29/2025,10/29/2025,Scheduled Slot,CUST-10889,Diya Chopra,Regular Household,India,Ahmedabad,Gujarat,189463,West,FRU-FR-12497,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,35.46,2,0.0,1.97
8001,BLK-2025-103922,10/29/2025,10/29/2025,Scheduled Slot,CUST-10889,Diya Chopra,Regular Household,India,Ahmedabad,Gujarat,555731,West,FRU-FR-50463,Fruits & Vegetables,Fresh Vegetables,Onion 1kg,419.94,2,0.05,-31.41
8002,BLK-2025-103922,10/29/2025,10/29/2025,Scheduled Slot,CUST-10889,Diya Chopra,Regular Household,India,Ahmedabad,Gujarat,591546,West,GRO-AT-20350,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,1201.84,2,0.0,95.57
8003,BLK-2024-103923,05/23/2024,05/23/2024,Instant (10-15 min),CUST-10130,Fatima Singh,Bulk/Office Buyer,India,Bengaluru,Karnataka,465580,South,PER-OR-19860,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,428.14,1,0.3,-48.92
8004,BLK-2024-103923,05/23/2024,05/23/2024,Instant (10-15 min),CUST-10130,Fatima Singh,Bulk/Office Buyer,India,Bengaluru,Karnataka,457044,South,PER-SK-59599,Personal Care,Skin & Hair Care,Nivea Body Lotion 200ml,808.81,2,0.1,167.18
8005,BLK-2024-103923,05/23/2024,05/23/2024,Instant (10-15 min),CUST-10130,Fatima Singh,Bulk/Office Buyer,India,Bengaluru,Karnataka,481679,South,HOM-CL-59714,Home & Cleaning,Cleaning Supplies,Harpic Toilet Cleaner 1L,2018.77,3,0.05,93.78
8006,BLK-2024-103923,05/23/2024,05/23/2024,Instant (10-15 min),CUST-10130,Fatima Singh,Bulk/Office Buyer,India,Bengaluru,Karnataka,136657,South,DAI-BR-95142,Dairy & Breakfast,Bread & Eggs,Modern Bread 400g,160.26,1,0.1,-1.65
8007,BLK-2023-103924,03/24/2023,03/24/2023,Instant (10-15 min),CUST-10009,Imran Menon,Regular Household,India,New Delhi,Delhi,134596,North,BAB-DI-17159,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),1395.39,2,0.0,112.31
8008,BLK-2023-103924,03/24/2023,03/24/2023,Instant (10-15 min),CUST-10009,Imran Menon,Regular Household,India,New Delhi,Delhi,407143,North,BAB-BA-84160,Baby Care,Baby Food,Cerelac Wheat 300g,94.36,1,0.05,10.91
8009,BLK-2024-103925,12/26/2024,12/27/2024,Scheduled Slot,CUST-11146,Karan Malhotra,Regular Household,India,Mumbai,Maharashtra,324531,West,SNA-CH-66627,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,734.96,3,0.1,5.23
8010,BLK-2024-103926,03/17/2024,03/17/2024,Express (30-60 min),CUST-11284,Kavya Pillai,Bulk/Office Buyer,India,Hyderabad,Telangana,354348,South,GRO-ED-59709,Grocery & Staples,Edible Oils & Ghee,Patanjali Mustard Oil 1L,1135.58,2,0.1,-59.1
8011,BLK-2024-103926,03/17/2024,03/17/2024,Express (30-60 min),CUST-11284,Kavya Pillai,Bulk/Office Buyer,India,Hyderabad,Telangana,247949,South,GRO-AT-54332,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,121.74,1,0.2,-8.67
8012,BLK-2025-103927,10/29/2025,10/29/2025,Express (30-60 min),CUST-11433,Diya Singh,Regular Household,India,Gurugram,Delhi,466024,North,GRO-AT-77636,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,276.22,4,0.1,1.03
8013,BLK-2025-103927,10/29/2025,10/29/2025,Express (30-60 min),CUST-11433,Diya Singh,Regular Household,India,Gurugram,Delhi,474422,North,GRO-MA-60725,Grocery & Staples,Masala & Spices,Everest Chicken Masala 100g,261.99,2,0.3,-10.06
8014,BLK-2025-103928,01/30/2025,01/30/2025,Scheduled Slot,CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,316168,North,SNA-SO-40239,Snacks & Beverages,Soft Drinks & Juices,Coca-Cola 750ml,397.66,2,0.05,25.63
8015,BLK-2025-103928,01/30/2025,01/30/2025,Scheduled Slot,CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,599657,North,FRU-FR-48694,Fruits & Vegetables,Fresh Fruits,Banana 1 Dozen,106.56,2,0.1,-4.98
8016,BLK-2025-103929,07/06/2025,07/06/2025,Instant (10-15 min),CUST-10820,Sneha Verma,Regular Household,India,Kochi,Kerala,421611,South,FRU-FR-39225,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,684.3,3,0.0,-4.72
8017,BLK-2025-103930,10/13/2025,10/13/2025,Instant (10-15 min),CUST-11062,Divya Patel,Regular Household,India,Mumbai,Maharashtra,363401,West,BAB-BA-65161,Baby Care,Baby Food,Nestle Lactogen 1 400g,2169.47,4,0.15,-69.68
8018,BLK-2025-103930,10/13/2025,10/13/2025,Instant (10-15 min),CUST-11062,Divya Patel,Regular Household,India,Mumbai,Maharashtra,445258,West,BAB-DI-51598,Baby Care,Diapers & Wipes,Pampers Diaper Pants M (44pc),1034.29,1,0.05,26.71
8019,BLK-2023-103931,09/15/2023,09/15/2023,Instant (10-15 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,535072,East,DAI-MI-75560,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,199.11,1,0.15,-20.75
8020,BLK-2023-103931,09/15/2023,09/15/2023,Instant (10-15 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,207381,East,PER-SK-63204,Personal Care,Skin & Hair Care,Patanjali Aloe Vera Gel 150ml,1800.7,3,0.0,511.03
8021,BLK-2023-103931,09/15/2023,09/15/2023,Instant (10-15 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,308035,East,GRO-AT-26745,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,67.46,1,0.0,5.54
8022,BLK-2023-103931,09/15/2023,09/15/2023,Instant (10-15 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,285391,East,GRO-AT-83748,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,1143.73,2,0.2,-94.24
8023,BLK-2023-103932,12/24/2023,12/24/2023,Instant (10-15 min),CUST-11606,Myra Rao,Regular Household,India,Ahmedabad,Gujarat,487621,West,FRU-FR-22523,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,864.88,4,0.1,-104.18
8024,BLK-2023-103932,12/24/2023,12/24/2023,Instant (10-15 min),CUST-11606,Myra Rao,Regular Household,India,Ahmedabad,Gujarat,550514,West,GRO-AT-95115,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,73.55,1,0.0,6.33
8025,BLK-2023-103933,05/15/2023,05/15/2023,Express (30-60 min),CUST-10163,Karan Sharma,Regular Household,India,Gurugram,Delhi,378279,North,SNA-CH-44971,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,112.42,1,0.0,16.92
8026,BLK-2024-103934,02/07/2024,02/07/2024,Instant (10-15 min),CUST-11054,Ananya Patel,Regular Household,India,Hyderabad,Telangana,242303,South,BAB-BA-18410,Baby Care,Baby Food,Nestle Lactogen 1 400g,889.67,1,0.0,141.99
8027,BLK-2024-103934,02/07/2024,02/07/2024,Instant (10-15 min),CUST-11054,Ananya Patel,Regular Household,India,Hyderabad,Telangana,113902,South,BAB-DI-71629,Baby Care,Diapers & Wipes,Mee Mee Baby Wipes 72pc,1022.25,2,0.15,4.44
8028,BLK-2024-103934,02/07/2024,02/07/2024,Instant (10-15 min),CUST-11054,Ananya Patel,Regular Household,India,Hyderabad,Telangana,320212,South,SNA-CH-48021,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,157.5,1,0.3,-15.59
8029,BLK-2025-103935,08/26/2025,08/26/2025,Express (30-60 min),CUST-10411,Reyansh Chopra,Regular Household,India,Pune,Maharashtra,346376,West,SNA-CH-42068,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,131.48,1,0.2,-0.18
8030,BLK-2023-103936,04/17/2023,04/17/2023,Instant (10-15 min),CUST-10075,Zoya Patel,Bulk/Office Buyer,India,Chennai,Tamil Nadu,228482,South,SNA-CH-16817,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,57.7,1,0.3,-3.89
8031,BLK-2023-103936,04/17/2023,04/17/2023,Instant (10-15 min),CUST-10075,Zoya Patel,Bulk/Office Buyer,India,Chennai,Tamil Nadu,391664,South,SNA-CH-60970,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,25.61,1,0.1,0.81
8032,BLK-2023-103937,11/05/2023,11/06/2023,Scheduled Slot,CUST-10299,Sanjay Agarwal,Regular Household,India,Ludhiana,Punjab,235601,North,DAI-MI-67047,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,40.36,1,0.0,1.41
8033,BLK-2023-103937,11/05/2023,11/06/2023,Scheduled Slot,CUST-10299,Sanjay Agarwal,Regular Household,India,Ludhiana,Punjab,118262,North,GRO-AT-40663,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,597.66,1,0.2,-52.92
8034,BLK-2023-103937,11/05/2023,11/06/2023,Scheduled Slot,CUST-10299,Sanjay Agarwal,Regular Household,India,Ludhiana,Punjab,494272,North,FRU-FR-43458,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,436.88,4,0.3,-104.73
8035,BLK-2023-103938,11/22/2023,11/22/2023,Instant (10-15 min),CUST-11284,Kavya Pillai,Bulk/Office Buyer,India,Hyderabad,Telangana,537257,South,FRU-FR-73332,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,92.73,1,0.2,-13.9
8036,BLK-2023-103939,01/17/2023,01/17/2023,Instant (10-15 min),CUST-10215,Vihaan Malhotra,Regular Household,India,Ahmedabad,Gujarat,577072,West,PER-OR-31715,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,627.74,2,0.2,7.34
8037,BLK-2023-103939,01/17/2023,01/17/2023,Instant (10-15 min),CUST-10215,Vihaan Malhotra,Regular Household,India,Ahmedabad,Gujarat,379797,West,DAI-MI-91439,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,75.52,1,0.05,-2.56
8038,BLK-2023-103939,01/17/2023,01/17/2023,Instant (10-15 min),CUST-10215,Vihaan Malhotra,Regular Household,India,Ahmedabad,Gujarat,326858,West,DAI-MI-33192,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,88.05,2,0.1,-4.28
8039,BLK-2023-103939,01/17/2023,01/17/2023,Instant (10-15 min),CUST-10215,Vihaan Malhotra,Regular Household,India,Ahmedabad,Gujarat,483130,West,GRO-ED-32509,Grocery & Staples,Edible Oils & Ghee,Amul Ghee 1L,790.19,2,0.3,-194.6
8040,BLK-2025-103940,03/04/2025,03/04/2025,Scheduled Slot,CUST-11518,Ayesha Singh,Regular Household,India,New Delhi,Delhi,226072,North,GRO-AT-29591,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,867.2,2,0.15,-10.53
8041,BLK-2025-103941,05/03/2025,05/03/2025,Instant (10-15 min),CUST-10366,Tanvi Khan,Regular Household,India,Thiruvananthapuram,Kerala,504471,South,HOM-KI-27741,Home & Cleaning,Kitchen & Dining,Milton Steel Casserole 1.5L,7223.6,3,0.05,1266.91
8042,BLK-2025-103942,02/01/2025,02/01/2025,Instant (10-15 min),CUST-10028,Amit Singh,Working Professional,India,Kolkata,West Bengal,485796,East,FRU-FR-83794,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,388.29,1,0.05,-37.32
8043,BLK-2025-103942,02/01/2025,02/01/2025,Instant (10-15 min),CUST-10028,Amit Singh,Working Professional,India,Kolkata,West Bengal,520025,East,GRO-AT-94432,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,648.1,2,0.0,64.68
8044,BLK-2025-103942,02/01/2025,02/01/2025,Instant (10-15 min),CUST-10028,Amit Singh,Working Professional,India,Kolkata,West Bengal,399706,East,FRU-FR-45607,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,540.47,3,0.2,-79.58
8045,BLK-2025-103943,12/05/2025,12/05/2025,Instant (10-15 min),CUST-10169,Rohan Rao,Working Professional,India,Ahmedabad,Gujarat,436908,West,DAI-MI-15924,Dairy & Breakfast,Milk & Curd,Nandini Milk 500ml,264.02,2,0.05,2.94
8046,BLK-2025-103944,01/18/2025,01/18/2025,Express (30-60 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,424416,West,GRO-ED-60249,Grocery & Staples,Edible Oils & Ghee,Dhara Refined Oil 1L,219.7,1,0.2,-24.63
8047,BLK-2025-103944,01/18/2025,01/18/2025,Express (30-60 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,384923,West,DAI-MI-29121,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,218.72,4,0.05,-4.11
8048,BLK-2025-103944,01/18/2025,01/18/2025,Express (30-60 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,250342,West,FRU-FR-36279,Fruits & Vegetables,Fresh Fruits,Banana 1 Dozen,216.96,2,0.0,8.69
8049,BLK-2025-103945,09/26/2025,09/26/2025,Instant (10-15 min),CUST-11269,Amit Menon,Working Professional,India,Pune,Maharashtra,224105,West,HOM-CL-99526,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,316.23,3,0.0,60.9
8050,BLK-2025-103945,09/26/2025,09/26/2025,Instant (10-15 min),CUST-11269,Amit Menon,Working Professional,India,Pune,Maharashtra,112453,West,GRO-AT-53522,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,531.79,2,0.05,35.21
8051,BLK-2025-103946,11/27/2025,11/27/2025,Express (30-60 min),CUST-10292,Riya Pillai,Regular Household,India,Vadodara,Gujarat,582466,West,FRU-FR-10911,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,161.17,2,0.0,7.21
8052,BLK-2025-103947,01/30/2025,01/30/2025,Express (30-60 min),CUST-11272,Ayesha Iyer,Working Professional,India,Chennai,Tamil Nadu,168613,South,BAB-DI-77627,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),3182.53,3,0.0,357.76
8053,BLK-2025-103947,01/30/2025,01/30/2025,Express (30-60 min),CUST-11272,Ayesha Iyer,Working Professional,India,Chennai,Tamil Nadu,133170,South,BAB-BA-82379,Baby Care,Baby Food,Cerelac Wheat 300g,1948.62,3,0.0,323.49
8054,BLK-2025-103947,01/30/2025,01/30/2025,Express (30-60 min),CUST-11272,Ayesha Iyer,Working Professional,India,Chennai,Tamil Nadu,510424,South,HOM-CL-23410,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,573.94,3,0.1,-10.24
8055,BLK-2025-103948,04/15/2025,04/15/2025,Scheduled Slot,CUST-10983,Aadhya Menon,Bulk/Office Buyer,India,Mumbai,Maharashtra,465220,West,GRO-AT-33376,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,1498.34,4,0.0,172.6
8056,BLK-2025-103948,04/15/2025,04/15/2025,Scheduled Slot,CUST-10983,Aadhya Menon,Bulk/Office Buyer,India,Mumbai,Maharashtra,488439,West,GRO-AT-15898,Grocery & Staples,"Atta, Rice & Dals",Daawat Rozana Rice 5kg,213.97,1,0.15,-5.07
8057,BLK-2024-103949,06/01/2024,06/01/2024,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,459647,West,SNA-CH-88383,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,94.43,1,0.3,-12.81
8058,BLK-2024-103949,06/01/2024,06/01/2024,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,126742,West,SNA-SO-65847,Snacks & Beverages,Soft Drinks & Juices,Tropicana Orange 1L,598.25,3,0.05,43.76
8059,BLK-2024-103950,03/17/2024,03/17/2024,Instant (10-15 min),CUST-10660,Arjun Patel,Bulk/Office Buyer,India,Kochi,Kerala,494874,South,GRO-ED-53319,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,792.14,1,0.1,-36.22
8060,BLK-2024-103950,03/17/2024,03/17/2024,Instant (10-15 min),CUST-10660,Arjun Patel,Bulk/Office Buyer,India,Kochi,Kerala,158347,South,GRO-AT-31142,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,178.18,1,0.0,8.38
8061,BLK-2024-103950,03/17/2024,03/17/2024,Instant (10-15 min),CUST-10660,Arjun Patel,Bulk/Office Buyer,India,Kochi,Kerala,590964,South,GRO-MA-18267,Grocery & Staples,Masala & Spices,Catch Turmeric Powder 200g,66.72,1,0.0,9.24
8062,BLK-2025-103951,04/24/2025,04/24/2025,Instant (10-15 min),CUST-10189,Kavya Patel,Working Professional,India,Gurugram,Delhi,263022,North,PER-OR-79476,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,1207.18,5,0.05,182.51
8063,BLK-2025-103951,04/24/2025,04/24/2025,Instant (10-15 min),CUST-10189,Kavya Patel,Working Professional,India,Gurugram,Delhi,367444,North,GRO-AT-15235,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,1142.19,2,0.4,-172.53
8064,BLK-2025-103951,04/24/2025,04/24/2025,Instant (10-15 min),CUST-10189,Kavya Patel,Working Professional,India,Gurugram,Delhi,152374,North,DAI-BR-24149,Dairy & Breakfast,Bread & Eggs,Farm Eggs 6pc,264.1,4,0.0,9.69
8065,BLK-2025-103951,04/24/2025,04/24/2025,Instant (10-15 min),CUST-10189,Kavya Patel,Working Professional,India,Gurugram,Delhi,375567,North,GRO-AT-77019,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,431.39,1,0.0,46.16
8066,BLK-2023-103952,10/07/2023,10/07/2023,Express (30-60 min),CUST-11067,Ishita Chopra,Regular Household,India,Surat,Gujarat,502805,West,BAB-DI-20228,Baby Care,Diapers & Wipes,Mee Mee Baby Wipes 72pc,2447.07,4,0.05,128.81
8067,BLK-2023-103952,10/07/2023,10/07/2023,Express (30-60 min),CUST-11067,Ishita Chopra,Regular Household,India,Surat,Gujarat,503655,West,SNA-SO-31922,Snacks & Beverages,Soft Drinks & Juices,Coca-Cola 750ml,296.29,2,0.3,-49.61
8068,BLK-2023-103952,10/07/2023,10/07/2023,Express (30-60 min),CUST-11067,Ishita Chopra,Regular Household,India,Surat,Gujarat,286914,West,GRO-AT-96153,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,565.11,1,0.0,66.84
8069,BLK-2025-103953,06/29/2025,06/29/2025,Express (30-60 min),CUST-11163,Myra Singh,Regular Household,India,Bengaluru,Karnataka,580941,South,PER-OR-74088,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,227.57,3,0.4,-28.08
8070,BLK-2025-103953,06/29/2025,06/29/2025,Express (30-60 min),CUST-11163,Myra Singh,Regular Household,India,Bengaluru,Karnataka,257746,South,BAB-DI-53073,Baby Care,Diapers & Wipes,Mee Mee Baby Wipes 72pc,436.22,1,0.3,-78.65
8071,BLK-2025-103953,06/29/2025,06/29/2025,Express (30-60 min),CUST-11163,Myra Singh,Regular Household,India,Bengaluru,Karnataka,314147,South,SNA-CH-10951,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,201.91,3,0.0,25.35
8072,BLK-2024-103954,11/02/2024,11/02/2024,Instant (10-15 min),CUST-11187,Priya Rao,Working Professional,India,Surat,Gujarat,263286,West,BAB-DI-88494,Baby Care,Diapers & Wipes,Mee Mee Baby Wipes 72pc,2635.79,4,0.0,228.03
8073,BLK-2024-103954,11/02/2024,11/02/2024,Instant (10-15 min),CUST-11187,Priya Rao,Working Professional,India,Surat,Gujarat,572819,West,BAB-BA-97255,Baby Care,Baby Food,Nestle Lactogen 1 400g,609.62,2,0.0,115.76
8074,BLK-2024-103954,11/02/2024,11/02/2024,Instant (10-15 min),CUST-11187,Priya Rao,Working Professional,India,Surat,Gujarat,488208,West,HOM-CL-62335,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,2997.34,5,0.05,288.78
8075,BLK-2025-103955,11/15/2025,11/15/2025,Express (30-60 min),CUST-10437,Priya Joshi,Working Professional,India,Mumbai,Maharashtra,370165,West,SNA-CH-17227,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,401.09,3,0.0,80.12
8076,BLK-2025-103955,11/15/2025,11/15/2025,Express (30-60 min),CUST-10437,Priya Joshi,Working Professional,India,Mumbai,Maharashtra,112138,West,SNA-SO-82612,Snacks & Beverages,Soft Drinks & Juices,Sprite 750ml,340.96,3,0.3,-34.5
8077,BLK-2024-103956,11/21/2024,11/21/2024,Express (30-60 min),CUST-11784,Mohammed Kumar,Regular Household,India,Kolkata,West Bengal,272948,East,DAI-BR-23385,Dairy & Breakfast,Bread & Eggs,Britannia Bread 400g,102.56,1,0.15,-14.94
8078,BLK-2024-103957,09/10/2024,09/10/2024,Instant (10-15 min),CUST-10160,Diya Gupta,Bulk/Office Buyer,India,Bengaluru,Karnataka,230896,South,SNA-SO-33383,Snacks & Beverages,Soft Drinks & Juices,Tropicana Orange 1L,135.64,2,0.3,-15.5
8079,BLK-2024-103957,09/10/2024,09/10/2024,Instant (10-15 min),CUST-10160,Diya Gupta,Bulk/Office Buyer,India,Bengaluru,Karnataka,328630,South,SNA-CH-78761,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,249.8,1,0.0,50.83
8080,BLK-2023-103958,09/21/2023,09/21/2023,Express (30-60 min),CUST-11252,Aditya Gupta,Working Professional,India,Bengaluru,Karnataka,203592,South,DAI-MI-77544,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,214.73,2,0.4,-38.46
8081,BLK-2025-103959,05/10/2025,05/10/2025,Instant (10-15 min),CUST-10396,Sneha Bose,Regular Household,India,New Delhi,Delhi,126459,North,SNA-SO-44218,Snacks & Beverages,Soft Drinks & Juices,Coca-Cola 750ml,367.32,2,0.1,18.54
8082,BLK-2023-103960,03/29/2023,03/29/2023,Express (30-60 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,417535,East,DAI-MI-99022,Dairy & Breakfast,Milk & Curd,Nandini Milk 500ml,52.38,1,0.0,2.66
8083,BLK-2025-103961,03/17/2025,03/17/2025,Instant (10-15 min),CUST-10722,Reyansh Sharma,Working Professional,India,Mumbai,Maharashtra,202737,West,PER-SK-55200,Personal Care,Skin & Hair Care,Nivea Body Lotion 200ml,555.95,2,0.05,72.1
8084,BLK-2024-103962,08/29/2024,08/29/2024,Express (30-60 min),CUST-10769,Sneha Agarwal,Regular Household,India,Ranchi,Jharkhand,310393,East,SNA-CH-79405,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,17.94,1,0.4,-2.47
8085,BLK-2024-103962,08/29/2024,08/29/2024,Express (30-60 min),CUST-10769,Sneha Agarwal,Regular Household,India,Ranchi,Jharkhand,164644,East,SNA-SO-19301,Snacks & Beverages,Soft Drinks & Juices,Sprite 750ml,129.28,1,0.15,-3.14
8086,BLK-2024-103962,08/29/2024,08/29/2024,Express (30-60 min),CUST-10769,Sneha Agarwal,Regular Household,India,Ranchi,Jharkhand,309593,East,GRO-ED-84263,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,740.65,2,0.05,13.66
8087,BLK-2023-103963,09/08/2023,09/09/2023,Scheduled Slot,CUST-11718,Ananya Chopra,Regular Household,India,Surat,Gujarat,451572,West,DAI-MI-47720,Dairy & Breakfast,Milk & Curd,Nandini Milk 500ml,329.57,2,0.0,18.43
